EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-2.9901,206.32,209.72,-3.0485,23.02
-3.0033,206.31,209.72,-3.0622,22.993
-3.0165,206.29,209.72,-3.0758,22.966
-3.0298,206.28,209.72,-3.0896,22.939
-3.043,206.27,209.72,-3.1033,22.912
-3.0564,206.25,209.72,-3.1171,22.885
-3.0697,206.24,209.71,-3.1309,22.858
-3.0831,206.23,209.71,-3.1448,22.83
-3.0965,206.21,209.71,-3.1586,22.803
-3.1099,206.2,209.71,-3.1726,22.776
-3.1234,206.18,209.71,-3.1865,22.749
-3.1369,206.17,209.71,-3.2005,22.721
-3.1504,206.16,209.7,-3.2145,22.694
-3.164,206.14,209.7,-3.2285,22.667
-3.1776,206.13,209.7,-3.2426,22.639
