EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-1.3922e-17,210.65,209.89,-3.4075e-19,30.81
-1.228e-17,210.66,209.89,-4.0196e-19,30.816
-9.9119e-18,210.66,209.89,-5.0643e-19,30.823
-1.1569e-17,210.67,209.89,-7.9716e-19,30.829
-9.3286e-18,210.67,209.89,-1.0463e-18,30.836
-1.1002e-17,210.68,209.89,-1.655e-18,30.843
-9.1272e-18,210.68,209.89,-1.3506e-18,30.849
-6.4657e-18,210.69,209.88,-1.7483e-18,30.856
-8.2053e-18,210.69,209.88,-2.2224e-18,30.863
-5.7155e-18,210.7,209.88,-2.0957e-18,30.869
-3.0169e-18,210.7,209.88,-2.9677e-18,30.876
-9.003e-19,210.71,209.88,-3.0443e-18,30.883
-2.4295e-18,210.71,209.88,-3.5614e-18,30.89
-2.4295e-18,210.72,209.88,-3.3527e-18,30.897
-4.8463e-19,210.73,209.88,-3.2516e-18,30.904
2.0301e-18,210.73,209.88,-3.6323e-18,30.911
-1.3512e-19,210.74,209.88,-3.7269e-18,30.917
1.8362e-18,210.74,209.88,-3.0174e-18,30.924
3.8165e-18,210.75,209.87,-2.7343e-18,30.932
4.0218e-18,210.75,209.87,-2.897e-18,30.939
5.8135e-18,210.76,209.87,-2.5878e-18,30.946
8.4873e-18,210.77,209.87,-2.5684e-18,30.953
6.4716e-18,210.77,209.87,-3.0506e-18,30.96
5.8904e-18,210.78,209.87,-2.3534e-18,30.967
6.5202e-18,210.78,209.87,-2.8472e-18,30.974
3.8453e-18,210.79,209.87,-2.6338e-18,30.982
3.8453e-18,210.79,209.87,-2.6376e-18,30.989
1.5725e-18,210.8,209.87,-2.8022e-18,30.996
1.9996e-18,210.81,209.87,-3.2752e-18,31.003
-9.8341e-19,210.81,209.86,-2.9601e-18,31.011
-5.5255e-19,210.82,209.86,-3.4902e-18,31.018
-2.8648e-18,210.82,209.86,-3.3237e-18,31.026
-4.5351e-18,210.83,209.86,-3.9652e-18,31.033
-6.2603e-18,210.84,209.86,-4.6951e-18,31.041
-3.09e-18,210.84,209.86,-5.1524e-18,31.048
-5.0499e-18,210.85,209.86,-5.8656e-18,31.056
-2.5157e-18,210.85,209.86,-5.8445e-18,31.063
-4.4435e-18,210.86,209.86,-5.7436e-18,31.071
-4.2207e-18,210.87,209.86,-6.3715e-18,31.079
-2.7242e-18,210.87,209.85,-5.5329e-18,31.086
-2.5487e-18,210.88,209.85,-5.5876e-18,31.094
-8.1419e-19,210.88,209.85,-5.0051e-18,31.102
-2.5559e-18,210.89,209.85,-5.7496e-18,31.109
1.0263e-19,210.9,209.85,-6.1081e-18,31.117
-3.2518e-18,210.9,209.85,-5.246e-18,31.125
-8.0077e-19,210.91,209.85,-4.6495e-18,31.133
-1.031e-18,210.92,209.85,-4.6713e-18,31.141
-3.5525e-18,210.92,209.85,-5.4399e-18,31.149
-5.8014e-18,210.93,209.84,-6.0937e-18,31.157
-9.9231e-18,210.94,209.84,-5.0676e-18,31.165
-1.3827e-17,210.94,209.84,-4.0054e-18,31.173
-1.5399e-17,210.95,209.84,-4.7334e-18,31.181
-1.8156e-17,210.95,209.84,-4.8971e-18,31.189
-1.615e-17,210.96,209.84,-4.2005e-18,31.197
-1.3134e-17,210.97,209.84,-3.7525e-18,31.205
-1.5923e-17,210.97,209.84,-3.7982e-18,31.213
-1.5205e-17,210.98,209.84,-4.1447e-18,31.222
-1.7055e-17,210.99,209.84,-4.7754e-18,31.23
-1.6813e-17,210.99,209.83,-5.2961e-18,31.238
-1.4517e-17,211,209.83,-4.6284e-18,31.246
-1.7172e-17,211.01,209.83,-5.0779e-18,31.255
